1.040999999999999943e+02,1.041299999999999955e+02,1.040300000000000011e+02,1.040900000000000034e+02
1.041400000000000006e+02,1.041700000000000017e+02,1.040699999999999932e+02,1.040999999999999943e+02
1.041200000000000045e+02,1.042000000000000028e+02,1.040999999999999943e+02,1.041400000000000006e+02
1.039300000000000068e+02,1.041400000000000006e+02,1.038799999999999955e+02,1.041200000000000045e+02
1.040900000000000034e+02,1.041800000000000068e+02,1.039200000000000017e+02,1.039399999999999977e+02
1.040600000000000023e+02,1.041599999999999966e+02,1.040100000000000051e+02,1.040900000000000034e+02
1.041700000000000017e+02,1.041899999999999977e+02,1.040300000000000011e+02,1.040600000000000023e+02
1.042600000000000051e+02,1.042600000000000051e+02,1.041400000000000006e+02,1.041700000000000017e+02
1.042500000000000000e+02,1.042999999999999972e+02,1.041800000000000068e+02,1.042600000000000051e+02
1.040000000000000000e+02,1.043400000000000034e+02,1.039899999999999949e+02,1.042600000000000051e+02
1.044699999999999989e+02,1.044800000000000040e+02,1.039899999999999949e+02,1.040000000000000000e+02
1.045999999999999943e+02,1.047999999999999972e+02,1.044500000000000028e+02,1.044699999999999989e+02
1.048250000000000028e+02,1.049000000000000057e+02,1.045600000000000023e+02,1.045999999999999943e+02
1.049050000000000011e+02,1.049449999999999932e+02,1.046550000000000011e+02,1.048250000000000028e+02
1.049249999999999972e+02,1.051650000000000063e+02,1.047750000000000057e+02,1.049050000000000011e+02
1.049150000000000063e+02,1.050550000000000068e+02,1.048050000000000068e+02,1.049249999999999972e+02
1.048349999999999937e+02,1.049549999999999983e+02,1.047650000000000006e+02,1.049050000000000011e+02
1.047549999999999955e+02,1.050150000000000006e+02,1.046650000000000063e+02,1.048349999999999937e+02
1.047549999999999955e+02,1.047750000000000057e+02,1.045849999999999937e+02,1.047549999999999955e+02
1.050649999999999977e+02,1.051650000000000063e+02,1.047150000000000034e+02,1.047549999999999955e+02
1.049399999999999977e+02,1.051850000000000023e+02,1.047549999999999955e+02,1.050649999999999977e+02
1.049200000000000017e+02,1.050799999999999983e+02,1.049200000000000017e+02,1.049399999999999977e+02
1.049699999999999989e+02,1.050000000000000000e+02,1.048700000000000045e+02,1.049200000000000017e+02
1.050799999999999983e+02,1.051599999999999966e+02,1.049599999999999937e+02,1.049599999999999937e+02
1.050600000000000023e+02,1.051200000000000045e+02,1.050199999999999960e+02,1.050900000000000034e+02
1.050150000000000006e+02,1.050949999999999989e+02,1.049650000000000034e+02,1.050600000000000023e+02
1.049449999999999932e+02,1.050750000000000028e+02,1.049249999999999972e+02,1.050150000000000006e+02
1.049150000000000063e+02,1.049650000000000034e+02,1.048850000000000051e+02,1.049449999999999932e+02
1.049749999999999943e+02,1.049849999999999994e+02,1.048449999999999989e+02,1.049150000000000063e+02
1.048149999999999977e+02,1.049950000000000045e+02,1.047049999999999983e+02,1.049849999999999994e+02
1.049050000000000011e+02,1.049249999999999972e+02,1.047750000000000057e+02,1.048050000000000068e+02
1.047450000000000045e+02,1.049050000000000011e+02,1.046949999999999932e+02,1.049050000000000011e+02
1.046749999999999972e+02,1.048050000000000068e+02,1.046449999999999960e+02,1.047450000000000045e+02
1.045849999999999937e+02,1.046749999999999972e+02,1.045150000000000006e+02,1.046749999999999972e+02
1.046650000000000063e+02,1.047150000000000034e+02,1.045049999999999955e+02,1.045849999999999937e+02
1.045949999999999989e+02,1.046749999999999972e+02,1.044849999999999994e+02,1.046650000000000063e+02
1.045450000000000017e+02,1.047150000000000034e+02,1.045349999999999966e+02,1.045949999999999989e+02
1.043750000000000000e+02,1.045550000000000068e+02,1.042349999999999994e+02,1.045450000000000017e+02
1.043850000000000051e+02,1.044650000000000034e+02,1.043550000000000040e+02,1.043750000000000000e+02
1.045250000000000057e+02,1.045750000000000028e+02,1.043850000000000051e+02,1.043850000000000051e+02
1.045550000000000068e+02,1.045649999999999977e+02,1.044249999999999972e+02,1.045250000000000057e+02
1.041650000000000063e+02,1.047849999999999966e+02,1.039150000000000063e+02,1.045550000000000068e+02
1.040849999999999937e+02,1.041749999999999972e+02,1.038649999999999949e+02,1.041650000000000063e+02
1.048349999999999937e+02,1.048850000000000051e+02,1.040649999999999977e+02,1.040849999999999937e+02
1.049549999999999983e+02,1.049849999999999994e+02,1.046650000000000063e+02,1.048349999999999937e+02
1.050699999999999932e+02,1.051299999999999955e+02,1.049249999999999972e+02,1.049549999999999983e+02
1.048400000000000034e+02,1.050799999999999983e+02,1.046500000000000057e+02,1.050699999999999932e+02
1.049599999999999937e+02,1.049599999999999937e+02,1.047999999999999972e+02,1.048400000000000034e+02
1.048400000000000034e+02,1.050699999999999932e+02,1.048299999999999983e+02,1.049599999999999937e+02
1.047600000000000051e+02,1.048499999999999943e+02,1.047300000000000040e+02,1.048400000000000034e+02
1.047900000000000063e+02,1.048199999999999932e+02,1.047699999999999960e+02,1.048100000000000023e+02
1.048299999999999983e+02,1.048499999999999943e+02,1.047900000000000063e+02,1.047900000000000063e+02
1.047999999999999972e+02,1.048799999999999955e+02,1.047600000000000051e+02,1.048400000000000034e+02
1.048199999999999932e+02,1.048400000000000034e+02,1.047300000000000040e+02,1.047950000000000017e+02
1.046700000000000017e+02,1.048400000000000034e+02,1.046599999999999966e+02,1.048100000000000023e+02
1.047800000000000011e+02,1.048199999999999932e+02,1.046800000000000068e+02,1.046899999999999977e+02
1.046599999999999966e+02,1.048100000000000023e+02,1.046400000000000006e+02,1.047800000000000011e+02
1.046800000000000068e+02,1.047099999999999937e+02,1.046500000000000057e+02,1.046700000000000017e+02
1.046299999999999955e+02,1.046899999999999977e+02,1.045499999999999972e+02,1.046800000000000068e+02
1.046400000000000006e+02,1.046400000000000006e+02,1.045600000000000023e+02,1.046200000000000045e+02
1.046400000000000006e+02,1.046899999999999977e+02,1.045900000000000034e+02,1.046299999999999955e+02
1.047099999999999937e+02,1.047900000000000063e+02,1.046299999999999955e+02,1.046400000000000006e+02
1.045504999999999995e+02,1.047500000000000000e+02,1.045199999999999960e+02,1.047000000000000028e+02
1.045704999999999956e+02,1.046800000000000068e+02,1.044599999999999937e+02,1.045605000000000047e+02
1.044505000000000052e+02,1.046500000000000057e+02,1.044300000000000068e+02,1.045605000000000047e+02
1.043504999999999967e+02,1.045400000000000063e+02,1.042999999999999972e+02,1.044505000000000052e+02
1.044004999999999939e+02,1.044500000000000028e+02,1.042900000000000063e+02,1.043504999999999967e+02
1.043305000000000007e+02,1.044399999999999977e+02,1.042500000000000000e+02,1.044004999999999939e+02
1.042505000000000024e+02,1.045000000000000000e+02,1.042300000000000040e+02,1.043305000000000007e+02
1.043305000000000007e+02,1.043799999999999955e+02,1.042199999999999989e+02,1.042505000000000024e+02
1.044705000000000013e+02,1.045400000000000063e+02,1.043199999999999932e+02,1.043305000000000007e+02
1.043435000000000059e+02,1.044899999999999949e+02,1.042840000000000060e+02,1.044705000000000013e+02
1.042434999999999974e+02,1.043940000000000055e+02,1.041839999999999975e+02,1.043435000000000059e+02
1.041334999999999980e+02,1.043139999999999930e+02,1.041239999999999952e+02,1.042434999999999974e+02
1.041599999999999966e+02,1.041839999999999975e+02,1.040900000000000034e+02,1.041334999999999980e+02
1.042000000000000028e+02,1.042600000000000051e+02,1.041500000000000057e+02,1.041599999999999966e+02
1.043499999999999943e+02,1.043499999999999943e+02,1.041800000000000068e+02,1.042000000000000028e+02
1.042150000000000034e+02,1.043499999999999943e+02,1.041299999999999955e+02,1.043499999999999943e+02
1.041899999999999977e+02,1.042750000000000057e+02,1.041050000000000040e+02,1.042150000000000034e+02
1.041599999999999966e+02,1.043100000000000023e+02,1.041299999999999955e+02,1.041899999999999977e+02
1.041299999999999955e+02,1.042399999999999949e+02,1.041099999999999994e+02,1.041700000000000017e+02
1.040799999999999983e+02,1.041299999999999955e+02,1.039800000000000040e+02,1.041200000000000045e+02
1.040100000000000051e+02,1.040900000000000034e+02,1.040000000000000000e+02,1.040799999999999983e+02
1.039599999999999937e+02,1.040799999999999983e+02,1.038900000000000006e+02,1.040100000000000051e+02
1.039500000000000028e+02,1.040400000000000063e+02,1.038900000000000006e+02,1.039599999999999937e+02
1.040000000000000000e+02,1.040300000000000011e+02,1.038499999999999943e+02,1.039500000000000028e+02
1.040404999999999944e+02,1.040600000000000023e+02,1.038100000000000023e+02,1.040100000000000051e+02
1.041705000000000041e+02,1.041800000000000068e+02,1.039399999999999977e+02,1.040404999999999944e+02
1.041205000000000069e+02,1.042199999999999989e+02,1.040600000000000023e+02,1.041804999999999950e+02
1.039904999999999973e+02,1.041299999999999955e+02,1.039200000000000017e+02,1.041205000000000069e+02
1.038905000000000030e+02,1.040300000000000011e+02,1.038400000000000034e+02,1.039805000000000064e+02
1.040164999999999935e+02,1.040160000000000053e+02,1.038559999999999945e+02,1.038905000000000030e+02
1.039265000000000043e+02,1.040660000000000025e+02,1.039060000000000059e+02,1.040164999999999935e+02
1.038864999999999981e+02,1.039459999999999980e+02,1.037159999999999940e+02,1.039265000000000043e+02
1.038735000000000070e+02,1.039060000000000059e+02,1.037939999999999969e+02,1.038764999999999930e+02
1.033635000000000019e+02,1.038739999999999952e+02,1.033040000000000020e+02,1.038735000000000070e+02
1.032500000000000000e+02,1.034399999999999977e+02,1.031500000000000057e+02,1.033635000000000019e+02
1.031700000000000017e+02,1.033100000000000023e+02,1.031200000000000045e+02,1.032500000000000000e+02
1.032699999999999960e+02,1.033100000000000023e+02,1.031700000000000017e+02,1.031700000000000017e+02
1.033799999999999955e+02,1.034099999999999966e+02,1.032699999999999960e+02,1.032699999999999960e+02
1.033400000000000034e+02,1.034200000000000017e+02,1.032800000000000011e+02,1.033799999999999955e+02
1.033900000000000006e+02,1.034099999999999966e+02,1.032800000000000011e+02,1.033400000000000034e+02
1.034500000000000028e+02,1.034800000000000040e+02,1.033599999999999994e+02,1.033900000000000006e+02
1.034000000000000057e+02,1.034599999999999937e+02,1.032999999999999972e+02,1.034500000000000028e+02
1.035000000000000000e+02,1.035000000000000000e+02,1.034000000000000057e+02,1.034000000000000057e+02
1.035100000000000051e+02,1.035600000000000023e+02,1.034699999999999989e+02,1.035000000000000000e+02
1.034800000000000040e+02,1.035100000000000051e+02,1.033799999999999955e+02,1.035100000000000051e+02
1.034699999999999989e+02,1.035199999999999960e+02,1.034500000000000028e+02,1.034699999999999989e+02
1.034599999999999937e+02,1.035000000000000000e+02,1.034300000000000068e+02,1.034699999999999989e+02
1.033400000000000034e+02,1.034699999999999989e+02,1.033400000000000034e+02,1.034599999999999937e+02
1.032500000000000000e+02,1.033900000000000006e+02,1.032300000000000040e+02,1.033400000000000034e+02
1.033305000000000007e+02,1.034500000000000028e+02,1.032199999999999989e+02,1.032500000000000000e+02
1.034604999999999961e+02,1.035400000000000063e+02,1.033100000000000023e+02,1.033204999999999956e+02
1.033405000000000058e+02,1.035499999999999972e+02,1.033400000000000034e+02,1.034604999999999961e+02
1.031804999999999950e+02,1.033799999999999955e+02,1.031599999999999966e+02,1.033504999999999967e+02
1.030605000000000047e+02,1.032399999999999949e+02,1.030199999999999960e+02,1.031905000000000001e+02
1.022205000000000013e+02,1.032099999999999937e+02,1.021800000000000068e+02,1.030605000000000047e+02
1.023105000000000047e+02,1.026200000000000045e+02,1.021400000000000006e+02,1.022205000000000013e+02
1.023905000000000030e+02,1.024699999999999989e+02,1.022399999999999949e+02,1.023204999999999956e+02
1.023405000000000058e+02,1.024800000000000040e+02,1.022800000000000011e+02,1.023705000000000069e+02
1.023305000000000007e+02,1.024200000000000017e+02,1.022900000000000063e+02,1.023405000000000058e+02
1.023004999999999995e+02,1.023700000000000045e+02,1.022399999999999949e+02,1.023305000000000007e+02
1.023504999999999967e+02,1.023799999999999955e+02,1.022600000000000051e+02,1.023105000000000047e+02
1.023905000000000030e+02,1.024200000000000017e+02,1.023400000000000034e+02,1.023405000000000058e+02
1.024405000000000001e+02,1.024500000000000028e+02,1.023599999999999994e+02,1.024004999999999939e+02
1.024205000000000041e+02,1.024699999999999989e+02,1.022800000000000011e+02,1.024405000000000001e+02
1.024800000000000040e+02,1.025199999999999960e+02,1.024000000000000057e+02,1.024205000000000041e+02
1.025100000000000051e+02,1.025199999999999960e+02,1.023499999999999943e+02,1.024800000000000040e+02
1.025499999999999972e+02,1.025600000000000023e+02,1.024500000000000028e+02,1.025100000000000051e+02
1.025400000000000063e+02,1.025699999999999932e+02,1.024800000000000040e+02,1.025400000000000063e+02
1.025699999999999932e+02,1.025799999999999983e+02,1.025199999999999960e+02,1.025400000000000063e+02
1.024500000000000028e+02,1.025699999999999932e+02,1.024300000000000068e+02,1.025699999999999932e+02
1.023700000000000045e+02,1.025000000000000000e+02,1.023499999999999943e+02,1.024500000000000028e+02
1.023799999999999955e+02,1.023900000000000006e+02,1.022399999999999949e+02,1.023799999999999955e+02
1.023504999999999967e+02,1.024200000000000017e+02,1.022900000000000063e+02,1.023900000000000006e+02
1.024004999999999939e+02,1.024500000000000028e+02,1.022600000000000051e+02,1.023504999999999967e+02
1.024705000000000013e+02,1.024699999999999989e+02,1.023299999999999983e+02,1.024004999999999939e+02
1.026864999999999952e+02,1.028400000000000034e+02,1.024500000000000028e+02,1.024705000000000013e+02
1.026504999999999939e+02,1.027560000000000002e+02,1.025000000000000000e+02,1.026864999999999952e+02
1.026184999999999974e+02,1.027840000000000060e+02,1.026080000000000041e+02,1.026405000000000030e+02
1.025665000000000049e+02,1.026359999999999957e+02,1.023960000000000008e+02,1.026184999999999974e+02
1.025065000000000026e+02,1.025960000000000036e+02,1.023259999999999934e+02,1.025665000000000049e+02
1.023965000000000032e+02,1.025160000000000053e+02,1.023460000000000036e+02,1.024964999999999975e+02
1.025035000000000025e+02,1.026340000000000003e+02,1.022960000000000065e+02,1.023965000000000032e+02
1.025635000000000048e+02,1.026140000000000043e+02,1.024639999999999986e+02,1.025035000000000025e+02
1.026935000000000002e+02,1.027139999999999986e+02,1.025139999999999958e+02,1.025635000000000048e+02
1.024934999999999974e+02,1.027039999999999935e+02,1.024839999999999947e+02,1.027035000000000053e+02
1.024235000000000042e+02,1.025340000000000060e+02,1.023539999999999992e+02,1.025134999999999934e+02
1.023834999999999980e+02,1.024740000000000038e+02,1.023640000000000043e+02,1.024235000000000042e+02
1.024334999999999951e+02,1.024839999999999947e+02,1.023840000000000003e+02,1.023834999999999980e+02
1.025035000000000025e+02,1.025139999999999958e+02,1.024140000000000015e+02,1.024334999999999951e+02
1.024805000000000064e+02,1.025499999999999972e+02,1.024539999999999935e+02,1.025035000000000025e+02
1.026304999999999978e+02,1.027600000000000051e+02,1.024699999999999989e+02,1.024805000000000064e+02
1.027699999999999960e+02,1.030000000000000000e+02,1.026299999999999955e+02,1.026304999999999978e+02
1.027950000000000017e+02,1.028499999999999943e+02,1.026800000000000068e+02,1.027699999999999960e+02
1.029350000000000023e+02,1.030150000000000006e+02,1.027349999999999994e+02,1.027950000000000017e+02
1.029950000000000045e+02,1.030049999999999955e+02,1.027049999999999983e+02,1.029350000000000023e+02
1.030250000000000057e+02,1.032049999999999983e+02,1.028349999999999937e+02,1.030049999999999955e+02
1.029805000000000064e+02,1.031299999999999955e+02,1.029300000000000068e+02,1.030250000000000057e+02
1.028804999999999978e+02,1.029800000000000040e+02,1.027900000000000063e+02,1.029805000000000064e+02
1.025734999999999957e+02,1.029860000000000042e+02,1.025639999999999930e+02,1.028905000000000030e+02
1.026735000000000042e+02,1.027439999999999998e+02,1.025240000000000009e+02,1.025734999999999957e+02
1.026834999999999951e+02,1.027139999999999986e+02,1.025439999999999969e+02,1.026735000000000042e+02
1.025434999999999945e+02,1.027339999999999947e+02,1.025340000000000060e+02,1.026834999999999951e+02
1.026235000000000070e+02,1.026440000000000055e+02,1.023730000000000047e+02,1.025434999999999945e+02
1.025234999999999985e+02,1.028139999999999930e+02,1.024440000000000026e+02,1.026235000000000070e+02
1.025635000000000048e+02,1.026440000000000055e+02,1.021640000000000015e+02,1.025234999999999985e+02
1.025384999999999991e+02,1.026080000000000041e+02,1.024440000000000026e+02,1.025434999999999945e+02
1.020734999999999957e+02,1.025580000000000069e+02,1.020240000000000009e+02,1.025384999999999991e+02
1.019934999999999974e+02,1.021140000000000043e+02,1.018739999999999952e+02,1.020734999999999957e+02
1.019334999999999951e+02,1.020040000000000049e+02,1.017840000000000060e+02,1.019934999999999974e+02
1.020300000000000011e+02,1.020499999999999972e+02,1.019240000000000066e+02,1.019334999999999951e+02
1.020400000000000063e+02,1.021299999999999955e+02,1.020100000000000051e+02,1.020300000000000011e+02
1.020300000000000011e+02,1.020300000000000011e+02,1.020300000000000011e+02,1.020300000000000011e+02
1.020699999999999932e+02,1.020699999999999932e+02,1.019800000000000040e+02,1.019800000000000040e+02
1.020000000000000000e+02,1.020699999999999932e+02,1.019399999999999977e+02,1.020400000000000063e+02
1.020000000000000000e+02,1.020600000000000023e+02,1.019800000000000040e+02,1.020000000000000000e+02
1.020000000000000000e+02,1.020699999999999932e+02,1.019399999999999977e+02,1.020100000000000051e+02
1.020300000000000011e+02,1.020400000000000063e+02,1.018799999999999955e+02,1.019800000000000040e+02
1.020300000000000011e+02,1.020900000000000034e+02,1.019099999999999966e+02,1.020300000000000011e+02
1.021299999999999955e+02,1.021899999999999977e+02,1.020300000000000011e+02,1.020300000000000011e+02
1.021099999999999994e+02,1.021299999999999955e+02,1.020000000000000000e+02,1.021299999999999955e+02
1.021099999999999994e+02,1.021599999999999966e+02,1.020799999999999983e+02,1.021099999999999994e+02
1.020699999999999932e+02,1.021400000000000006e+02,1.020600000000000023e+02,1.021099999999999994e+02
1.021599999999999966e+02,1.021599999999999966e+02,1.020600000000000023e+02,1.020699999999999932e+02
1.021400000000000006e+02,1.021800000000000068e+02,1.021299999999999955e+02,1.021599999999999966e+02
1.021099999999999994e+02,1.022000000000000028e+02,1.021099999999999994e+02,1.021400000000000006e+02
1.020734999999999957e+02,1.021400000000000006e+02,1.018940000000000055e+02,1.021200000000000045e+02
1.018234999999999957e+02,1.020939999999999941e+02,1.017039999999999935e+02,1.020734999999999957e+02
1.018834999999999980e+02,1.019440000000000026e+02,1.016940000000000026e+02,1.018135000000000048e+02
1.019634999999999962e+02,1.019939999999999998e+02,1.018539999999999992e+02,1.018935000000000031e+02
1.017934999999999945e+02,1.019939999999999998e+02,1.017339999999999947e+02,1.019535000000000053e+02
1.019435000000000002e+02,1.019839999999999947e+02,1.017740000000000009e+02,1.018034999999999997e+02
1.019735000000000014e+02,1.021039999999999992e+02,1.019339999999999975e+02,1.019535000000000053e+02
1.020584999999999951e+02,1.021380000000000052e+02,1.019639999999999986e+02,1.019735000000000014e+02
1.020584999999999951e+02,1.020979999999999990e+02,1.019579999999999984e+02,1.020685000000000002e+02
1.020985000000000014e+02,1.021080000000000041e+02,1.019779999999999944e+02,1.020485000000000042e+02
1.020384999999999991e+02,1.021479999999999961e+02,1.019980000000000047e+02,1.020985000000000014e+02
1.020734999999999957e+02,1.021039999999999992e+02,1.020280000000000058e+02,1.020384999999999991e+02
1.021034999999999968e+02,1.021539999999999964e+02,1.020540000000000020e+02,1.020734999999999957e+02
1.021435000000000031e+02,1.021539999999999964e+02,1.020939999999999941e+02,1.021034999999999968e+02
1.021235000000000070e+02,1.021539999999999964e+02,1.020540000000000020e+02,1.021435000000000031e+02
1.022434999999999974e+02,1.023040000000000020e+02,1.021239999999999952e+02,1.021334999999999980e+02
1.022535000000000025e+02,1.023539999999999992e+02,1.021640000000000015e+02,1.022434999999999974e+02
1.024435000000000002e+02,1.024539999999999935e+02,1.022339999999999947e+02,1.022535000000000025e+02
1.026034999999999968e+02,1.026039999999999992e+02,1.023640000000000043e+02,1.024435000000000002e+02
1.025134999999999934e+02,1.026239999999999952e+02,1.024339999999999975e+02,1.026034999999999968e+02
1.023735000000000070e+02,1.025340000000000060e+02,1.023340000000000032e+02,1.025134999999999934e+02
1.024435000000000002e+02,1.025340000000000060e+02,1.023539999999999992e+02,1.023735000000000070e+02
1.025935000000000059e+02,1.026940000000000026e+02,1.024440000000000026e+02,1.024435000000000002e+02
1.025234999999999985e+02,1.026440000000000055e+02,1.024740000000000038e+02,1.025935000000000059e+02
1.025835000000000008e+02,1.026940000000000026e+02,1.024939999999999998e+02,1.025234999999999985e+02
1.025434999999999945e+02,1.026940000000000026e+02,1.025139999999999958e+02,1.025734999999999957e+02
1.028234999999999957e+02,1.028940000000000055e+02,1.025340000000000060e+02,1.025434999999999945e+02
1.029184999999999945e+02,1.029980000000000047e+02,1.027639999999999958e+02,1.028135000000000048e+02
1.027584999999999980e+02,1.029080000000000013e+02,1.026880000000000024e+02,1.029085000000000036e+02
1.027685000000000031e+02,1.028179999999999978e+02,1.026580000000000013e+02,1.027685000000000031e+02
